ID_PO,ID_SP,MABACKORDER,SOLUONG,DONGIA
8887,8250,474580763,4,2260000
8888,3302,189638287,1,309000
8889,5362,392930298,2,2369000
8890,5433,530416473,7,2440000
8891,579,1241895,5,583000
8892,3806,518090802,4,813000
8893,9092,151566939,7,105000
8894,9393,949986785,6,406000
8895,2084,265921841,2,2088000
8896,6622,703432890,5,632000
8897,3476,929155637,7,483000
8898,8420,117408213,3,2430000
8899,3649,999442981,10,656000
8900,8028,160895437,3,2038000
8901,7544,875371380,9,1554000
8902,8192,972220032,10,2202000
8903,9075,440747614,10,88000
8904,3764,109699453,4,771000
8905,7415,785926433,1,1425000
8906,2372,984919222,2,2376000
8907,7172,777403844,3,1182000
8908,7967,707404549,8,1977000
8909,9251,9214460,1,264000
8910,5486,777959191,1,2493000
8911,1984,194659149,9,1988000
8912,7303,350429275,8,1313000
8913,6777,151391525,1,787000
8914,1178,265689859,3,1182000
8915,2304,336562012,6,2308000
8916,675,176580404,6,679000
8917,1888,894995492,2,1892000
8918,3725,824588447,5,732000
8919,661,522927392,4,665000
8920,4108,530314309,9,1115000
8921,2769,624926283,5,2773000
8922,7326,973826823,5,1336000
8923,3304,401488703,2,311000
8924,2934,608201763,1,2938000
8925,8635,671845881,6,2645000
8926,4256,937563866,7,1263000
8927,7655,610836580,5,1665000
8928,4487,832046238,6,1494000
8929,5533,785555856,4,2540000
8930,5218,593734467,2,2225000
8931,3306,940426465,8,313000
8932,2358,104252754,10,2362000
8933,9813,539596985,4,826000
8934,5557,764078096,3,2564000
8935,8979,461801932,9,2989000
8936,2378,365596332,3,2382000
8937,5448,752000008,2,2455000
8938,2487,332713321,5,2491000
8939,4918,65663206,6,1925000
8940,8866,940486260,3,2876000
8941,9937,863557736,7,950000
8942,2646,959357007,5,2650000
8943,1183,223160752,5,1187000
8944,6109,65220050,10,119000
8945,6964,587701550,4,974000
8946,741,616445252,9,745000
8947,9333,470518756,6,346000
8948,3206,618797879,9,213000
8949,3560,362946008,7,567000
8950,1196,849631525,1,1200000
8951,4572,962143574,4,1579000
8952,8709,437562608,5,2719000
8953,9888,197465286,2,901000
8954,5846,908418740,8,2853000
8955,1758,669281956,3,1762000
8956,6751,309580646,8,761000
8957,9142,672511209,4,155000
8958,1550,659728038,5,1554000
8959,7495,916376991,8,1505000
8960,2233,283460912,8,2237000
8961,2054,776830924,5,2058000
8962,2496,453855050,2,2500000
8963,4389,318887132,4,1396000
8964,9970,985707761,1,983000
8965,1269,899277482,6,1273000
8966,8986,792048550,8,2996000
8967,6442,785806450,4,452000
8968,8059,319170603,1,2069000
8969,7015,796068506,7,1025000
8970,9144,465868945,8,157000
8971,3067,854395570,4,74000
8972,5231,772290449,6,2238000
8973,4924,195382720,2,1931000
8974,8971,952445305,6,2981000
8975,1192,639950939,6,1196000
8976,3751,832493800,4,758000
8977,1050,249803711,6,1054000
8978,726,539646382,10,730000
8979,620,533286754,5,624000
8980,5151,619343036,4,2158000
8981,2269,566176419,8,2273000
8982,259,688539431,8,263000
8983,4475,150878918,10,1482000
8984,3668,328652129,1,675000
8985,716,340922941,7,720000
8986,3633,500735903,10,640000
8987,6756,946009743,4,766000
8988,409,446024260,3,413000
8989,7464,464773091,7,1474000
8990,2153,351644399,7,2157000
8991,3750,975617862,5,757000
8992,1076,856159341,1,1080000
8993,49,86627649,2,53000
8994,2507,790453640,7,2511000
8995,8725,496219288,1,2735000
8996,1354,400458886,2,1358000
8997,2501,42880804,9,2505000
8998,5462,843489011,1,2469000
8999,7456,406721170,1,1466000
9000,9300,683882758,8,313000
9001,8723,650825233,6,2733000
9002,7375,519199122,6,1385000
9003,830,264390850,1,834000
9004,4305,419530891,2,1312000
9005,6825,56228625,3,835000
9006,4024,118913566,9,1031000
9007,7660,68330489,5,1670000
9008,1574,5296234,7,1578000
9009,1368,137421322,4,1372000
9010,2839,287860518,8,2843000
9011,2007,467981561,3,2011000
9012,2539,702207036,1,2543000
9013,6513,NULL      ,1,523000
9014,2849,31051035,5,2853000
9015,4241,806645573,6,1248000
9016,5676,249251185,8,2683000
9017,2485,673121394,5,2489000
9018,4328,251748885,2,1335000
9019,1232,508281962,2,1236000
9020,635,803413625,2,639000
9021,3793,351996308,7,800000
9022,9440,394609721,3,453000
9023,5790,346331680,3,2797000
9024,9503,124247111,5,516000
9025,9605,536093712,4,618000
9026,1152,334479773,1,1156000
9027,6984,252131833,10,994000
9028,7503,492213699,7,1513000
9029,9847,134238201,8,860000
9030,1625,378938602,8,1629000
9031,3229,819255820,1,236000
9032,1940,285690461,8,1944000
9033,7718,652100515,1,1728000
9034,1435,520141367,10,1439000
9035,2843,433441933,10,2847000
9036,5243,290988972,1,2250000
9037,2842,738005109,5,2846000
9038,8925,700492729,9,2935000
9039,1110,558224481,9,1114000
9040,8730,385331613,3,2740000
9041,7264,225858205,5,1274000
9042,6421,508926202,2,431000
9043,679,243626453,5,683000
9044,6329,231949681,10,339000
9045,1881,138905391,8,1885000
9046,1641,898452661,10,1645000
9047,6811,971064961,8,821000
9048,4880,651173457,10,1887000
9049,3478,883858769,2,485000
9050,6136,368651476,2,146000
9051,3269,338246556,9,276000
9052,7876,143428758,5,1886000
9053,1054,679634119,8,1058000
9054,8658,897232167,5,2668000
9055,6905,881062555,2,915000
9056,1624,536408815,8,1628000
9057,1193,130742760,3,1197000
9058,4676,NULL      ,2,1683000
9059,9236,214660629,1,249000
9060,793,806885222,5,797000
9061,5266,936044171,7,2273000
9062,8079,794589814,5,2089000
9063,7987,797944643,6,1997000
9064,1665,435526826,9,1669000
9065,4277,236746360,7,1284000
9066,6625,379842795,2,635000
9067,5919,963225701,2,2926000
9068,9138,762653473,7,151000
9069,6237,341698110,7,247000
9070,3794,689151545,9,801000
9071,1637,475268133,8,1641000
9072,5153,335056454,10,2160000
9073,4728,917392484,8,1735000
9074,7910,235948326,2,1920000
9075,5893,917288737,1,2900000
9076,3093,996380484,8,100000
9077,4671,938128881,1,1678000
9078,6788,364416631,5,798000
9079,5066,90413596,2,2073000
9080,3566,821311748,7,573000
9081,7989,84160690,4,1999000
9082,6373,757840558,2,383000
9083,9695,789429570,8,708000
9084,3264,113994396,8,271000
9085,7872,250107349,6,1882000
9086,9906,92324596,4,919000
9087,58,777163604,7,62000
9088,634,267896606,10,638000
9089,1060,167688142,1,1064000
9090,2071,369742782,5,2075000
9091,3817,281499938,6,824000
9092,2565,183354650,10,2569000
9093,3736,841670311,7,743000
9094,1799,612340620,9,1803000
9095,3065,856959446,10,72000
9096,824,220532046,4,828000
9097,2247,72720079,9,2251000
9098,3054,456460137,10,61000
9099,6356,682353102,4,366000
9100,8344,923172927,8,2354000
9101,346,854286882,9,350000
9102,1085,269280716,1,1089000
9103,1534,551133465,8,1538000
9104,3618,576232788,5,625000
9105,4115,68119113,3,1122000
9106,9339,735341135,4,352000
9107,4692,508542503,7,1699000
9108,1384,331047747,5,1388000
9109,8810,853282781,10,2820000
9110,4874,274716792,5,1881000
9111,8166,452512606,3,2176000
9112,9202,368612112,4,215000
9113,6189,309917751,1,199000
9114,242,117530944,5,246000
9115,5288,350553564,1,2295000
9116,8809,269334107,6,2819000
9117,4886,735150404,9,1893000
9118,6027,754308833,10,37000
9119,4077,804804749,7,1084000
9120,4119,752694899,7,1126000
9121,9374,570975217,4,387000
9122,5935,142478718,9,2942000
9123,5912,308940402,10,2919000
9124,7288,591504981,7,1298000
9125,6991,555261704,3,1001000
9126,194,207199878,10,198000
9127,8128,69940158,7,2138000
9128,8703,496833142,9,2713000
9129,1013,390182498,6,1017000
9130,3473,892553030,6,480000
9131,8786,608030260,8,2796000
9132,6368,834256873,4,378000
9133,1552,717903851,1,1556000
9134,137,852091406,8,141000
9135,6193,301118070,3,203000
9136,5392,720185326,3,2399000
9137,9526,25396534,3,539000
9138,5488,470717580,2,2495000
9139,426,431669111,4,430000
9140,255,824202432,1,259000
9141,1565,802088841,3,1569000
9142,7796,841283247,1,1806000
9143,2427,734313024,6,2431000
9144,2384,843975915,7,2388000
9145,8272,150486795,3,2282000
9146,8201,273571629,3,2211000
9147,2294,105172208,3,2298000
9148,8829,20313741,4,2839000
9149,9759,189856157,6,772000
9150,9399,934947072,3,412000
9151,296,621905929,3,300000
9152,6695,233399034,3,705000
9153,8597,83435129,7,2607000
9154,1008,72913984,7,1012000
9155,9817,43396314,4,830000
9156,8298,405194276,3,2308000
9157,9519,799538006,2,532000
9158,7836,496808821,7,1846000
9159,9272,393583825,9,285000
9160,302,542178223,1,306000
9161,3282,151274304,8,289000
9162,88,927134918,8,92000
9163,2019,337263799,1,2023000
9164,8242,31888655,1,2252000
9165,6560,696076479,4,570000
9166,9577,315250106,10,590000
9167,2263,359080091,10,2267000
9168,6238,198509744,8,248000
9169,7371,278723279,2,1381000
9170,1394,669388696,4,1398000
9171,544,120452041,6,548000
9172,4327,308837858,8,1334000
9173,4734,669857548,8,1741000
9174,3832,469842309,2,839000
9175,4477,14374056,1,1484000
9176,9645,237728843,3,658000
9177,1282,937800864,9,1286000
9178,2289,614347095,1,2293000
9179,1959,110304322,10,1963000
9180,6132,252629893,7,142000
9181,2897,123009499,5,2901000
9182,7477,911003507,9,1487000
9183,2278,243695224,1,2282000
9184,3456,499703544,5,463000
9185,6642,659471040,10,652000
9186,2999,449913828,2,6000
9187,5862,927639103,2,2869000
9188,7938,518712324,9,1948000
9189,8834,178639536,8,2844000
9190,782,851568243,3,786000
9191,873,399880074,8,877000
9192,1490,958780390,3,1494000
9193,7852,738835526,4,1862000
9194,5672,63630793,5,2679000
9195,2922,372641942,10,2926000
9196,739,534828670,9,743000
9197,9794,368661662,2,807000
9198,7180,569119085,7,1190000
9199,2532,468856899,1,2536000
9200,1585,728623722,1,1589000
9201,4012,899979290,4,1019000
9202,835,841272021,9,839000
9203,5575,319771282,2,2582000
9204,3886,493329473,6,893000
9205,5221,707754890,3,2228000
9206,5217,133737826,6,2224000
9207,6743,45934324,6,753000
9208,8240,663656151,1,2250000
9209,1662,627952908,9,1666000
9210,6069,341214780,4,79000
9211,7087,838879101,9,1097000
9212,7626,362133419,10,1636000
9213,8511,381918770,10,2521000
9214,9657,523610504,8,670000
9215,5292,503579871,10,2299000
9216,2821,779862983,6,2825000
9217,5348,671894106,4,2355000
9218,1616,581592957,5,1620000
9219,1903,177744576,10,1907000
9220,7969,240032483,6,1979000
9221,4974,523982988,6,1981000
9222,7849,87711081,3,1859000
9223,4113,44896378,9,1120000
9224,6727,402840,10,737000
9225,2711,144281875,7,2715000
9226,4513,417724340,8,1520000
9227,9554,523508979,8,567000
9228,9127,167870824,2,140000
9229,1528,932413964,3,1532000
9230,3757,146109100,7,764000
9231,6524,498532236,7,534000
9232,5948,612828467,4,2955000
9233,3651,531011512,7,658000
9234,5423,763744734,8,2430000
9235,9845,348171460,9,858000
9236,6890,787559705,9,900000
9237,3495,787848445,4,502000
9238,5458,700409694,10,2465000
9239,7151,276654451,3,1161000
9240,8933,208589684,10,2943000
9241,8134,382032419,3,2144000
9242,7115,761689524,2,1125000
9243,9380,259846178,2,393000
9244,6537,722764656,10,547000
9245,6390,111777391,3,400000
9246,6939,412327105,7,949000
9247,3252,414642943,4,259000
9248,5801,813644819,6,2808000
9249,5320,697581314,5,2327000
9250,3241,414387494,8,248000
9251,9472,236646693,7,485000
9252,5046,326217996,2,2053000
9253,4276,886537048,3,1283000
9254,8613,222003514,5,2623000
9255,9510,438596853,2,523000
9256,7496,268868705,1,1506000
9257,8141,690332035,7,2151000
9258,1938,26616892,2,1942000
9259,9086,912293944,8,99000
9260,422,142667047,2,426000
9261,447,581137092,10,451000
9262,8969,745096856,10,2979000
9263,8309,463956012,8,2319000
9264,8649,919119536,4,2659000
9265,8239,414272792,4,2249000
9266,1073,949403301,9,1077000
9267,7294,441150508,6,1304000
9268,919,489844721,2,923000
9269,5517,645944374,10,2524000
9270,1052,781790208,6,1056000
9271,914,934305284,1,918000
9272,5271,167237660,4,2278000
9273,3713,557868972,9,720000
9274,2963,25074314,3,2967000
9275,3710,142225938,7,717000
9276,4740,683440861,2,1747000
9277,5194,667422248,9,2201000
9278,7881,874471495,6,1891000
9279,6287,814460987,1,297000
9280,9798,557137138,10,811000
9281,6583,633962887,3,593000
9282,9800,897686386,3,813000
9283,6045,363732666,9,55000
9284,5778,641619307,6,2785000
9285,9697,35339800,3,710000
9286,8688,281242489,5,2698000
9287,1310,145276906,6,1314000
9288,5157,414017912,9,2164000
9289,3108,752045189,8,115000
9290,3296,870397915,7,303000
9291,2456,332416278,3,2460000
9292,1964,297801136,5,1968000
9293,5915,257094309,3,2922000
9294,1856,802595956,9,1860000
9295,7465,158947694,7,1475000
9296,1237,98647732,8,1241000
9297,9914,NULL      ,8,927000
9298,9741,256173209,6,754000
9299,3551,554977357,8,558000
9300,1561,863519043,5,1565000
9301,5993,355733359,1,3000000
9302,4384,543087130,3,1391000
9303,3439,32043463,5,446000
9304,2526,714114534,6,2530000
9305,7680,179378893,5,1690000
9306,9827,225263153,2,840000
9307,1671,602180900,6,1675000
9308,8346,151622214,10,2356000
9309,2887,528476276,1,2891000
9310,6444,878772294,6,454000
9311,1478,557561669,2,1482000
9312,7574,453596045,3,1584000
9313,3193,764041422,9,200000
9314,6970,540574291,7,980000
9315,8504,706267259,7,2514000
9316,8785,882169524,4,2795000
9317,6504,91985949,4,514000
9318,7717,139217939,2,1727000
9319,7385,993410576,7,1395000
9320,6351,657166052,2,361000
9321,8034,875676682,10,2044000
9322,3663,688221729,10,670000
9323,715,67752625,3,719000
9324,4446,309591102,7,1453000
9325,5041,46079718,6,2048000
9326,586,723724211,6,590000
9327,1578,238952391,1,1582000
9328,645,774496910,3,649000
9329,4944,12777669,5,1951000
9330,7111,887513420,1,1121000
9331,4785,957410580,7,1792000
9332,3720,966247951,6,727000
9333,7327,65820975,2,1337000
9334,4797,970634045,7,1804000
9335,3227,727669466,2,234000
9336,1486,278811194,7,1490000
9337,418,880054166,7,422000
9338,4248,269255657,9,1255000
9339,3863,611166207,3,870000
9340,7248,511221251,6,1258000
9341,3218,911582345,7,225000
9342,713,216671652,4,717000
9343,6152,875111962,2,162000
9344,8303,934606609,8,2313000
9345,7006,894219062,9,1016000
9346,6612,675035540,6,622000
9347,9541,71583370,6,554000
9348,7652,750845749,2,1662000
9349,7924,222775394,8,1934000
9350,834,555312608,2,838000
9351,103,729850945,8,107000
9352,152,203757753,6,156000
9353,7963,450794000,2,1973000
9354,3499,616757853,9,506000
9355,6312,925067597,2,322000
9356,5175,965358442,10,2182000
9357,2738,122733323,6,2742000
9358,3300,181089833,2,307000
9359,5952,662625650,4,2959000
9360,481,4923407,10,485000
9361,1027,713604341,7,1031000
9362,4179,776411115,5,1186000
9363,4320,75399433,4,1327000
9364,8740,992152779,2,2750000
9365,543,125234261,6,547000
9366,3172,190141211,3,179000
9367,3004,712137423,4,11000
9368,3469,18274177,8,476000
9369,6434,939139400,3,444000
9370,6693,141658402,8,703000
9371,3580,463097943,10,587000
9372,6626,760821148,9,636000
9373,2822,690839107,7,2826000
9374,9684,134227895,2,697000
9375,5960,611638357,9,2967000
9376,8528,826931954,3,2538000
9377,1011,496076041,8,1015000
9378,794,29802598,1,798000
9379,3268,986135879,4,275000
9380,1097,826876727,8,1101000
9381,2916,668792423,10,2920000
9382,7368,274600164,1,1378000
9383,2403,842302473,9,2407000
9384,5590,522662074,3,2597000
9385,4262,145000798,5,1269000
9386,6072,654720691,7,82000
9387,4346,380564408,8,1353000
9388,1993,906847198,9,1997000
9389,1636,626954641,6,1640000
9390,174,589433650,5,178000
9391,9514,978887624,1,527000
9392,3980,529529247,10,987000
9393,4853,142374211,2,1860000
9394,5963,174690519,6,2970000
9395,8030,935942836,5,2040000
9396,9400,275641320,3,413000
9397,3819,482770111,3,826000
9398,9232,339480347,4,245000
9399,3019,572882619,3,26000
9400,7122,262335832,10,1132000
9401,8939,NULL      ,8,2949000
9402,6742,214126416,4,752000
9403,2811,308930515,2,2815000
9404,1445,817506279,8,1449000
9405,6369,841803522,9,379000
9406,7678,453889762,5,1688000
9407,2209,939250716,5,2213000
9408,2979,529615924,8,2983000
9409,9615,153385667,5,628000
9410,1571,980468721,2,1575000
9411,6784,331356044,7,794000
9412,668,282560607,6,672000
9413,8781,447783840,10,2791000
9414,6631,747519871,9,641000
9415,9539,527032578,3,552000
9416,3175,96763012,8,182000
9417,6229,800210793,8,239000
9418,4369,289941908,8,1376000
9419,6806,670534191,1,816000
9420,6499,537961371,3,509000
9421,2528,451840862,10,2532000
9422,8217,781541391,2,2227000
9423,3035,938509874,9,42000
9424,9586,164901053,2,599000
9425,398,521152722,10,402000
9426,4587,123559462,7,1594000
9427,8963,100028358,1,2973000
9428,5740,228299863,4,2747000
9429,1016,10206319,4,1020000
9430,7998,858928398,8,2008000
9431,7282,179293982,8,1292000
9432,6357,509555696,1,367000
9433,3734,647175874,4,741000
9434,2747,882049444,1,2751000
9435,6400,481966456,3,410000
9436,2028,720994176,9,2032000
9437,9656,175988978,2,669000
9438,2770,954183500,1,2774000
9439,3559,691328631,10,566000
9440,3759,947008006,7,766000
9441,6353,143801815,5,363000
9442,4355,640423956,9,1362000
9443,9173,478708459,8,186000
9444,4467,160798789,1,1474000
9445,2169,664778188,6,2173000
9446,187,425919763,9,191000
9447,3586,131521209,4,593000
9448,6138,379015343,2,148000
9449,9726,889036045,9,739000
9450,1484,466072015,7,1488000
9451,1466,272823216,4,1470000
9452,5791,996064748,3,2798000
9453,8249,265967077,5,2259000
9454,6308,221534028,6,318000
9455,8782,409246752,2,2792000
9456,5616,251487983,7,2623000
9457,5193,165714488,6,2200000
9458,4245,417438031,4,1252000
9459,4091,239960079,4,1098000
9460,3978,195033042,6,985000
9461,7051,560707231,6,1061000
9462,3675,266827260,6,682000
9463,1991,119620761,9,1995000
9464,8235,647820635,3,2245000
9465,8690,328622928,1,2700000
9466,6659,127429933,6,669000
9467,7488,84681371,7,1498000
9468,2275,205515299,9,2279000
9469,6866,247615108,8,876000
9470,4449,10103671,8,1456000
9471,3605,501240171,7,612000
9472,6119,973082247,7,129000
9473,3075,12527120,1,82000
9474,5254,524897327,3,2261000
9475,9926,958380723,8,939000
9476,7432,473580462,7,1442000
9477,1188,416639618,9,1192000
9478,2125,603749469,7,2129000
9479,6284,213449729,2,294000
9480,5467,345967466,7,2474000
9481,4056,635251266,2,1063000
9482,2040,368744750,1,2044000
9483,7156,850293523,9,1166000
9484,7845,630049835,8,1855000
9485,5887,396473023,9,2894000
9486,3350,429616433,6,357000
9487,2540,758256295,8,2544000
9488,4213,476773841,3,1220000
9489,2971,891510714,7,2975000
9490,5064,230096407,4,2071000
9491,7734,475995105,3,1744000
9492,9679,508174709,4,692000
9493,6557,862111355,9,567000
9494,2179,274957435,3,2183000
9495,3328,472118528,2,335000
9496,4769,501898641,10,1776000
9497,3346,764981757,9,353000
9498,2075,73696564,4,2079000
9499,6004,281816553,5,14000
9500,2804,743151470,1,2808000
9501,3619,88796945,7,626000
9502,9059,146183269,2,72000
9503,1295,578179497,2,1299000
9504,52,482469689,5,56000
9505,5007,542479319,8,2014000
9506,8426,151040936,6,2436000
9507,8096,245528204,3,2106000
9508,4066,762076912,5,1073000
9509,6663,521191935,7,673000
9510,7776,385902160,10,1786000
9511,1402,790481895,4,1406000
9512,1028,974869461,8,1032000
9513,2166,777733550,9,2170000
9514,3899,843400712,6,906000
9515,712,691765271,7,716000
