ID_SP,TEN_SPHAM,MOTACHITIET_SP,KHOILUONG,GIANIEMYET,GIAKHUYENMAI,THOIGIANKM,SOLUONGTONKHO,GHICHUSPHAM,HANSUDUNGSP,NOISX,PHITIKITHU,LOAICAUTRUCSP,ID_TH,ID_DMN
7323,6419QO,PSJ76W,9,1333000,1331000,2,9877,8V2MY77G0RZZQJN5ZEB4YQPNT1E0SKCV4,7/17/2020 23:49,Việt Nam,353000,3,1082,79
7324,J6HHU7V0BGJW54L,DK8LQ5Z9LA5GL5I91OPGG37G6SMH9CC90MDNH9BCGLEQU54VGHY9F15R7PV2HGU010MP0YZH0ADB2,15,1334000,1332000,3,3546,X6MBIJEWE8DL30QTK4ZD,5/11/2020 22:38,Trung Quốc,354000,3,2423,101
7325,GGRBIDNS8GPTXSV8US22W9R4IOJ,QUD8IJ2,15,1335000,1333000,5,9331,20VJ9ZBWNY55P,1/23/2021 1:25,Trung QUốc,355000,3,2762,76
7326,W9BO5JQ3ZNHTT0C4PJIIED3H16X9V01VKMWI,0UGUKZNNCYYPOFTBYK7Q4JN49VUEE2YBI3RIEULUHHBCPWRR7DZXO0R,14,1336000,1334000,1,4356,SRPUNY,8/24/2021 4:24,Nhật Bản,356000,3,2223,10
7327,XPYHO2,ZRM4CB,15,1337000,1335000,5,3987,SSL8Y7WBSV68DBAJI5ST74RRGOOK7CGJDVFHY1V6PE,6/29/2021 11:01,Hà Lan,357000,3,2478,66
7328,2KSAOU,KIWFANVLY08LTRHOD50CZJRBMBINMN4JC20JV,15,1338000,1336000,5,9272,ZKBS3P,1/16/2021 10:23,Trung QUốc,358000,3,766,113
7329,DL1SUQ,NTCD3,9,1339000,1337000,7,8208,KQU1ZZ,1/10/2021 5:42,Hà Lan,359000,3,2374,16
7330,9BO0UY,L7DM8T,4,1340000,1338000,4,6327,GXENGA,9/25/2021 4:51,Trung Quốc,360000,3,655,112
7331,NM1KIPZOCCTTCG6IEFZVUME0FUW,YAUHRVHGWEQY6EOA98L6RT01LKVI8WMRYGKDWI,14,1341000,1339000,1,336,MTK7H8GNWR7ED1V2G35PAPE4,6/12/2021 12:20,Trung Quốc,361000,3,1279,83
7332,03W0D8,V5LA2TZYS0HCMHVDC4PI8LEO7EB91ZHD6PEGM3O49ZCMQ5UN9LM56KOAL8ERY9Y4M7HG44YZAW2WV0WM59JZ33LO6JLL31HBZ151,16,1342000,1340000,3,221,IYXTY8JX9KXXZE6HPN3YFEVTYYZ4WWWFWVM3,4/21/2020 20:05,Trung Quốc,362000,3,2902,44
7333,KPPZFB,PMYFGWX4LOTSYGE5UDD158I3TXNGYD5TD5W04OZKB4PCQCJHUGW3X81M,19,1343000,1341000,3,5713,85S6MR,10/23/2021 0:23,Nhật Bản,363000,3,3134,10
7334,S2NTQ9YLH93W2W5SIOP4O,Q2VZS,3,1344000,1342000,0,1192,OVH493,3/21/2020 18:08,Trung Quốc,364000,3,2631,30
7335,M76UZP,5PD869UQPO6UVOSRJ0ENL6NSMMJL0211G5L7DH,16,1345000,1343000,1,9869,0FFG9WA2662EGUTHITOLY,3/15/2021 15:22,Hà Lan,365000,3,3236,21
7336,T6FRJG,45NUZS,1,1346000,1344000,6,3594,5DT8UB,1/17/2021 15:59,Trung Quốc,366000,3,2888,2
7337,RIVQBF,FCZ60Y,18,1347000,1345000,0,1098,4LO9RT,6/11/2020 20:07,Singapore,367000,3,3199,69
7338,5HBNZQSA026OGX8IDF2,FF8XP02JVGC5UGFUMO98L9P71056LFGIRVYHRY2TL4AESBKPFYV5MKQDW0VSTOO5V4GF5VTHUVSBML7XSZ9J46HF3,8,1348000,1346000,3,3991,6M1P1,10/26/2020 19:46,Hà Lan,368000,3,735,60
7339,UAHHWZ,E5S4A30UHUWEOPMH3TGL6VJLYJZHUNJMP0IL,14,1349000,1347000,3,6927,R5PO9H,5/18/2020 3:33,Đức,369000,3,2322,106
7340,7309DN,XDX9C9ATT9Z1,20,1350000,1348000,0,4323,YK21KV89HWWUJ00WL28HZLR3LKZ92GYBJPZGDJ94G7NIRT,5/5/2020 9:52,Trung Quốc,370000,3,2763,21
7341,LSICRG,8FPX35SGT4WKHG2291CYKYPI,15,1351000,1349000,2,7967,KONONX,9/8/2021 11:34,Hà Lan,371000,3,2313,69
7342,0JQH96,0RP0KBCBG0P2963LLDAQTIGU8DYVOKNH1W4WA6Z8DN,10,1352000,1350000,1,7237,7OV0PF,9/7/2021 2:53,Hà Lan,372000,3,2542,127
7343,H3XTCL,ZMGQJO7V9NDHRIZUKP5ZFSVJ5NZ20O71NMO6QS8,14,1353000,1351000,6,2568,A7J8I6,1/31/2020 7:29,Đức,373000,3,3094,36
7344,6FOI11TKATTCM,L98V77,2,1354000,1352000,4,6925,98583208TNUBRZJTXCM0ET1VU14DEAHQLABRTDJRN,12/29/2021 18:12,Thái Lan,374000,3,4525,103
7345,UVTAIT7WGB3OQYTVLEGR,XZ2344OB6OBENT0KW1XW1AZG7Q73Y977C08KK46IKJ0VYZ0T1,10,1355000,1353000,1,614,E319XR7FK,9/12/2021 10:05,Trung Quốc,375000,3,1957,64
7346,A5RFFBDFAY473I9VX2M6ZS8L3ZJ0HXRRVLHC2IAUBDA,YZES70,2,1356000,1354000,6,6787,NCGSIMP3J8F24CYJMD5MLTZYVIYO259HVB9ZUSIG396VH9444,12/20/2020 2:35,Hà Lan,376000,3,2842,114
7347,8Z0E22,P8HUC1YFVCQM7UDWTW90Z2RFNLMX6H,17,1357000,1355000,5,6661,DOTE0X3P0HYTVI2,2/27/2021 8:36,Trung Quốc,377000,3,1522,123
7348,HY5DFU5WK8SF5MPH2WESO6RM47,X22HET,3,1358000,1356000,6,6672,DUKESUWONVNKHW6Y08ZF3YK0JV,11/21/2020 11:37,Đài Loan,378000,3,928,103
7349,QD3OTSI49HHTDAW7T0CHD1Z8CQBZLLHTODL,4HK3O3JXJK8W6ZOP7XX5FAEAIQJBX5WDBK0H0WU2728DMS3TLRMZ3UD5ZLZJ6Q0SXUPAT9GTW0ZGXF5425,5,1359000,1357000,0,7254,7NOYW8,12/8/2021 20:16,Việt Nam,379000,3,2776,91
7350,7Z7JFD,JA2VXDZBAGY49DGN6UQ6YKNBP6OI4BJYUFXZFVLOSTJVZDLCCGKOA7ZG9HRI2R4UBYIVQT4QI0EX1XSGPRA95VDIE1XAC,3,1360000,1358000,2,7449,BWUQBKNG74MH0FNAAOA4HLZ1KO,2/5/2021 15:51,Trung Quốc,380000,3,3174,11
7351,SVP1F7,FXJR4EQHVKZSH9HRWJ89LDNCP92P2DC2GG5ZJR882I7B4F20B,5,1361000,1359000,0,6731,2FPMTUGLO8C6VJPMDZ3NP3EQFA66F,10/11/2021 19:35,Đức,381000,3,2376,60
7352,VUGOMD,5S3UVRQXGT1H97QG2WJ6CZQ26PVX3UCYCUFH9PXDJQHWWBBQG63JYV0LACKT5AXRPDRML,13,1362000,1360000,2,4870,N0OYVH,10/24/2021 18:49,Trung Quốc,382000,3,1399,130
7353,ZY6SVCF4WAT57LEHXAQTDF3TYURRK9Q0BSIH094JEMRHYFBK,YNGY1LNX2Y8QUQF904DYNK0G6HEDBIHU993GX3COA0NVI8P76L7QN0G23E1DAYXPTQZKYLV8U1Z4N4U8PTGP1DF,7,1363000,1361000,2,6102,7K9YTW,7/2/2020 15:23,Việt Nam,383000,3,3313,16
7354,HSXBQW,1AG02G,12,1364000,1362000,5,9914,L92M22,6/3/2021 15:31,Nhật Bản,384000,3,1817,130
7355,HXEVRTJPD5HMDRVWFOL813HX5S9Z14AE6XGJDCDUGIBLOIL57I,7KL9PNPFOZ8CC1Y30VG92,12,1365000,1363000,5,8042,NWBGXB,11/9/2021 0:42,Trung Quốc,385000,3,3131,29
7356,MU8T9G,NM65C5VI9WN,8,1366000,1364000,5,744,LNFN7FBGO9LKVJIRNV6EL9UYPZLAEW4X2DE3TKV7EL9OV,11/11/2021 19:32,Hà Lan,386000,3,1794,75
7357,UW40MEM4SOOS4,VCNDBA77U7R096DFNBU63XGSAC1PIXKCSSUNNGN9J37JTZ8BMSCGEFSQZBTYKRA1RK0IH0708W4A0KD,19,1367000,1365000,1,2670,RR2PQ2,11/13/2020 20:52,Trung Quốc,387000,3,2444,35
7358,C041LG,3QGX3C,13,1368000,1366000,5,4414,SLAP0WI3WSAPFZ8616CFWHH1KV9XX8VG5KXC7F9J7302,9/4/2021 9:42,Trung Quốc,388000,3,2869,107
7359,F6UQAK,VJITF6N5MQXMRG80DNUSOQMJPKQ7NL6L3,5,1369000,1367000,6,6541,OHZFMVY7LTHML64BYR4D72ZJGMLHI4MRUDBPQOQD83M5XC,9/29/2020 5:55,Singapore,389000,3,2554,73
7360,3CZ29K,00XC0WESVG3MRMPFJIFJXY1Q9WL7L7PXAD4UOKV7BGQXYMMXT,16,1370000,1368000,4,5756,QNEOHHKYX29CN0KL6I4C1YJ51XKXW0HACNSIPPKL68YVQ86L,12/20/2020 12:42,Đức,390000,3,3136,53
7361,PJ6IZL,33ES6G95RQCTMOILVVQI9K4QNDYXW135FV57L0D8QBY4PINBTVNTSM79B0SKPZGPV1BAZCHJPJ4HF7ZUKWZ,20,1371000,1369000,6,7138,FEGVU7,3/7/2021 23:09,Trung Quốc,391000,3,2998,93
7362,Y9E3OD,723L6322ASOX18KEAG845QEBX0H2MANEZ83JOMKJOU0K85ZYKDJVNGNBMR8QNRWADX2165SUBVL12YF89Q,17,1372000,1370000,1,6208,ERMMT21Z3VR9ODOK06PN5HZEE4G16966C8BR54VHAEPC514,1/10/2021 22:42,Trung Quốc,392000,3,2516,43
7363,UCEZG9SYMC80I3RKG1,0OC5TRNYXV5DSVU,9,1373000,1371000,6,3312,M3R217,7/21/2020 17:53,Trung Quốc,393000,3,2307,3
7364,33Z8DZ3AJCYW6P,8ZUWIY,9,1374000,1372000,2,6332,43VMD2,6/26/2020 8:27,Trung Quốc,394000,3,2734,8
7365,Z67YZYG9MC3DZDK3EX1,EZDY0JBA8LC713FG7GFC0O1V58LMS9BW19PZ957P70V4L44D1HJSTO34ZM489JA3PXB6GGYQ8913S0I9G50QVHT3,9,1375000,1373000,0,280,SU7C2X,9/1/2021 20:23,Trung Quốc,395000,3,2957,1
7366,IBZNB8,Y320EH,12,1376000,1374000,0,2454,Q9VNS39XYW1AGKXQRPSAD2SF5U,3/7/2021 6:27,Trung Quốc,396000,3,555,34
7367,CJCVK4,WJ2XO9,15,1377000,1375000,4,4497,PJMTCBK6HAI39ZQ,8/23/2020 9:59,Singapore,397000,3,2189,50
7368,XUNZP334ASBMR0OUS71LN2DQ1O1M1PT,C08HTNIUJJHJ40HNKSLS4KO5GTN5THBD4T1XO9PQQ1TOXLLFVU7,1,1378000,1376000,6,3605,Q8Z4JY,1/22/2021 21:50,Trung Quốc,398000,3,3247,117
7369,RSQM3Z,W66RI1,20,1379000,1377000,3,6684,IP2GOP,1/9/2020 22:47,Thái Lan,399000,3,3215,9
7370,U4ONT39OWND4B9N4RAAYIOXVS,BOKV3ESYS0F7QSBI91U8ONPK9EUFBZACAAXNIISGHAOZSENBQ7A,9,1380000,1378000,0,5511,D12AJW,3/31/2021 18:53,Thái Lan,400000,3,2619,24
7371,X4T95GZC9FCQDXIRSSPJYYRFYK9D3H29GJBY66B5A,EGJR53RWRBUMJSXO4WKB3NP6G2Q2EGLKYLWUR39WGO2FFMJGVATP,1,1381000,1379000,6,4201,MWI05P,3/28/2021 16:45,Singapore,401000,3,2330,56
7372,POX46GH9DA1OJG7IBCVNMWK3U8FE7AD8XXWD,FXH4BW8MBIJL4VW9X0C2,1,1382000,1380000,4,4148,QVBLW6,3/14/2020 15:20,Trung Quốc,402000,3,2084,37
7373,IAR76N,62GWS5P8J91PQ963Q5SCWR5MAC86O8MPF97BQ846K50RWV12GATMT8XED75WC9DJ0YLRBNEJSLLT5IFK4RMPW,20,1383000,1381000,3,2518,MGRT82,10/4/2021 6:31,Hàn Quốc,403000,3,1347,49
7374,2BPNGCQZ39E5NZ6DRP42RQTP1YAYIF3SA2QV,VAJEIB,16,1384000,1382000,7,6506,SKSA5HWQ73AMVCVFQ24LFWOMNJLP25GAOSSWAF1ITISHUWR,3/7/2020 12:01,Trung QUốc,404000,3,2143,101
7375,WIHLFH,CWJ8N3O6DE6D9ZGTKWMUN2LSCP,15,1385000,1383000,3,839,KY2VHT2L8O2PLXC7WMAUVEA,7/17/2020 14:14,Việt Nam,405000,3,2125,102
7376,EAFEKXEU330C17LKPRABHFTJZBSYFS8,HH72OC,7,1386000,1384000,1,4395,3YH94P,12/29/2021 6:10,Singapore,406000,3,3104,109
7377,527KXN8C,CSC9ZS,3,1387000,1385000,7,5420,K945Y539OA1MHU0,7/1/2021 19:08,Đài Loan,407000,3,2204,7
7378,CACZNC,DAQLAAVAP4R4GDOBBTCN0LCTQJJAIEDDET07CNA1JGHG3NHJQEUL32KEH29LCEQ7LVSXXEQ5EGPK0UWZ4WP9LY86QMWJJMD1,7,1388000,1386000,6,2953,4VBS5JG,7/20/2020 5:37,Trung Quốc,408000,3,3113,106
7379,7EUOUL,70PB76,5,1389000,1387000,2,2932,DOYBO5,8/30/2020 12:33,Đài Loan,409000,3,3253,38
7380,87CEC2VY6VY8BD0OHVAFLWHYVW4DG4QGV,7P2P89EIJ52U8J8L83PVQV12700RTLVXZRYMXR4J8OOA6U07PXBP28V6C0HDSN67G9O9YSA6KOO,14,1390000,1388000,6,2544,EYJ6EFZ3JKKCBK3313IQ,2/3/2020 22:49,Đức,410000,3,2510,92
7381,I0H9A3,HDGZKD,17,1391000,1389000,4,7696,IKXJLFLM36PLPBAKP6VXKWHDYU8VUOVJXF9F539GJ,6/26/2020 19:47,Đức,411000,3,1716,17
7382,RRSQPZ,BFNAAYB,12,1392000,1390000,7,7316,SOI9YI,8/7/2020 23:23,Trung Quốc,412000,3,2568,94
7383,QWRYO3LAFFMV0T345XTC9LM86Z,XMR0THME322HWFXXNHVVYWPVH369TNTGYJ13TQCDZY92I9J6HE,10,1393000,1391000,4,2019,GA7Q4VLTPMUXCY4DNS629NK5B0SHUE1HN3FXEA,2/8/2021 14:08,Singapore,413000,3,2021,22
7384,HYZ093,2IBCC2,6,1394000,1392000,5,759,3G5JM0OC6HVPCKO4QCBODKCJP2,12/5/2021 13:51,Hà Lan,414000,3,2999,5
7385,XNU9NR,CZ2914,19,1395000,1393000,3,9596,BSDQNOVF9KD3Z1U8AOZATMUQ0GIOZ5VC00F5MR1EWO,12/15/2021 9:17,Đức,415000,3,2317,53
7386,H68SPWSQWZAD396SJ8QFOYZ9SXOJSSKWTXG75K9PH73S0Y95Q,4WRFT7,1,1396000,1394000,7,5466,8C9L7RIV6GJCL69,8/19/2021 17:32,Đức,416000,3,3310,84
7387,ZU2E2YBMME,ATMA1KTC25LV,9,1397000,1395000,1,4120,B1URP8U,10/21/2021 4:43,Thái Lan,417000,3,2261,29
7388,8YFT6CDE75QO1Y221QJ,9R7HVB7E39AM6,8,1398000,1396000,6,5799,JTSKQW,5/21/2020 8:51,Nhật Bản,418000,3,3350,11
7389,J7FPHKHRDAD1MTBDJ4XHLZMR77BMZ21F1Y2AK,L65MZJRUXWZBXVY1639F8BWVK9CUAYNFTGRPF277EWMB6XFYD9X,12,1399000,1397000,3,3150,5VOIL9A9,5/13/2020 17:27,Trung Quốc,419000,3,2781,1
7390,VQNAZK,B6TDM4D0DBD4CJ32TAMVYZJ7L1CZXQBQBOQNYBP4N4C7QGSQEOBMH1Z2TRPB815QI3L5AI4C7NSN6,8,1400000,1398000,4,9126,I6049TTC6N6EVFJHYM6OAPZ8I6AG5JZ,5/4/2021 19:50,Nhật Bản,420000,3,3325,76
7391,NYMGVG,2DY325,2,1401000,1399000,4,924,ZUXX68YGFSOLW4BJCERGCPPFKJUL0AS8LMQQ484I,3/5/2020 19:07,Việt Nam,421000,3,1373,98
7392,4N69YR,F7TKMO,5,1402000,1400000,2,6685,D5IGPUOCOVG60W4I0VVHP6X54HH969GU1AXJGMOWAXHW8F,10/8/2020 10:26,Trung Quốc,422000,3,1059,93
7393,NII6S7,AN69VV,4,1403000,1401000,4,7451,1W96ZN,1/28/2020 13:51,Thái Lan,423000,3,2037,118
7394,AY2IRJ,9NWHWI,19,1404000,1402000,6,1172,0L2QEP,5/29/2021 14:52,Trung Quốc,424000,3,3360,53
7395,Z58AJM,ZUFBJG,20,1405000,1403000,2,7185,WMWC3JGEFL5BTPWZDVSNBNTUWSUEOER6AM568GVEFV8,2/28/2021 10:44,Nhật Bản,425000,3,2495,58
7396,OQ0U15,RUV07J705A0YZAPMMK0EMWHNGB89BRKJK2K,18,1406000,1404000,0,1759,GBVW9B,8/28/2020 12:51,Hà Lan,426000,3,3124,26
7397,F3GDV2,RKRGME,1,1407000,1405000,2,3925,J3YGADEHKAV4IXVVR,2/16/2021 8:59,Hàn Quốc,427000,3,3083,125
7398,7XFVK6,V1CRLQ4X8SM2UZKERGVT438A5WG9EXO6UUT3BC327OHDBMKCEIZA4NA,6,1408000,1406000,4,6237,Z3AXH5,8/6/2021 23:02,Việt Nam,428000,3,2709,29
7399,AJKX2I,4AMJTQ,14,1409000,1407000,3,6646,0NKBIT,4/28/2020 21:48,Hà Lan,429000,3,2908,103
7400,1G7VAK6KZMA6,32CPLM8J9N4K3MPD7HRZEEABJ6Q1OR8GN2CV31CWWCM6I,19,1410000,1408000,0,8161,ZSBMCY,7/8/2020 3:38,Trung Quốc,430000,3,2641,30
7401,GARLYQN7F9AVVA4QOKVVW4S8BUQ7HNHX0IHWZDEGI,4IAPB1,8,1411000,1409000,2,2291,E3EFYG,4/28/2020 16:36,Trung Quốc,431000,3,3186,65
7402,90XBLJ8R8OQFEHCTPF,94T6B6H9BMF5Z1PAJXO39WE5COGHMV3CGZATRWW9TJ8EESJGZ,17,1412000,1410000,7,3056,EW5GPL,2/5/2020 10:46,Hà Lan,432000,3,3249,6
7403,5XQC3F,GC2A2E8JAFJRN6VQ,3,1413000,1411000,2,9989,DR5ZTD,11/12/2020 12:49,Thái Lan,433000,3,3158,94
7404,TYY2ZT,7QQ8S5QXYSUN7V99MRZL6RHD0HTBM9DS8EK000XS93979I8QSIWU80GRQQ9PX008046FM1SJL8MMJ8497RBMHDFIPMSXY,17,1414000,1412000,0,1743,WZHR0K,9/9/2020 1:22,Đức,434000,3,2418,68
7405,TGXVHXZTLYT9XB3R6AV,YR54LNM3ABFOKKUSZXKRE2VVVILMF9SS,3,1415000,1413000,4,3249,SBCHZ59QYUBGL61STGHIFW0RE437NXFU3I6BM9VTL,11/10/2021 23:07,Trung Quốc,435000,3,1501,85
7406,CFX45G,AU6UJX,4,1416000,1414000,3,2584,U4KUXF61PX422TQN8TKWM5KDAU1Q23,7/30/2021 4:15,Trung Quốc,436000,3,2915,23
7407,BEK2EUNS49RW2ZUASGJ35FWYSY7UMFSJD,O784JM,13,1417000,1415000,6,2352,TG67RN,1/21/2020 12:18,Hà Lan,437000,3,2119,81
7408,EZZVRO40AS5K5,LHXIZS42GOIYDKABNFPI2IBL21XH87ZWAI569LXGYNSDIUWI2TAK2A9QN73X83Q910SA3D5XZSC0OSV4L,12,1418000,1416000,2,9596,DNGAY2E63VQ6Q04HPKU9,4/27/2020 3:21,Trung Quốc,438000,3,1622,46
7409,T37TVMFXL7JF5M,V9CAPU,17,1419000,1417000,1,9076,7XFRTQMOV5QKWXRD0B7ISQ66J80RHGKYKPRXQANB2LX1T4Q5,11/17/2020 1:17,Thái Lan,439000,3,3387,28
7410,H312Z4,XGQYA,5,1420000,1418000,4,3647,NE4Y8ZK40KM0ZSY2RA4MU,11/11/2021 18:32,Trung Quốc,440000,3,2743,51
7411,UXGZYI6P28L8BNAY6B5F8B3U0T9C5H3A5,P65O1OYGQM62Z3QXJO6OWDFB,5,1421000,1419000,5,5325,89W71V,5/13/2020 0:24,Nhật Bản,441000,3,4283,69
7412,P988TK,N8TTZB1XQ424YNK45VUGZCWXREQR7FOLG3R83MSNXBTTLXV18Q5XCOFL4ICYL,12,1422000,1420000,3,9718,9NZAUF4UG36,4/26/2020 15:14,Trung Quốc,442000,3,3338,60
7413,7P07TY974JB0IWVDK1FOB4GHHCNQJQEMR,NAH97RSU030TOKI6QNAJ6ZYV8G32SIGZLSUPHOPZ6LVKH1KXCF1XBH6H0YYWQZFVNHV8HVLSLM1CGY6JG3ET5,9,1423000,1421000,3,1482,77COOPZOEOPRUJXIDQVVREMXD8DDKS4OPGKRC,1/4/2021 21:08,Thái Lan,443000,3,4020,70
7414,YF4NOW,NRRIJNRBKHRMSKUBR0WKYTFQHU57JFYW7RMEI7G6K2QWF85BWDPWSWQ95AP0TCDBE7VYWPM462OT,11,1424000,1422000,7,3998,MGOOF3GDQ0UWDWOBV3J8K5VEQK0ABSO6Z93T9H0,8/26/2020 7:05,Trung QUốc,444000,3,2071,111
7415,W7DC4M4U8ZGR77WU974F6N1PRWH2Q9,TEEGJ7B0ZCK956CBFH9OV6DAYS7QH58RYZ9D4MTFHTDC762F5OURY9Z3SJ2CMSTCOSF8LIZ997YU961C6RT1T,19,1425000,1423000,0,8060,UO11DR1ZQ2AHFZMANDQLP7X1G,6/25/2020 16:54,Trung Quốc,445000,3,3372,37
7416,BZWWVM,I7S0Z2,8,1426000,1424000,6,9823,L32EWQVER9HUKUKQYWYRKNQR1VJ81LU9YXSW2L7LEM2OFIBJM,7/30/2020 23:46,Đức,446000,3,2497,130
7417,LPPLGZTUTTY25XFC7NZPW,48MEC7MDJ9G9EAP4AGRFFP4TUCU8F172ZVR3MZOCTIQG9B,7,1427000,1425000,5,4190,U6ED1G,12/3/2021 8:35,Trung Quốc,447000,3,2889,22
7418,R4HIQR,ZTYQ758ULN5CSIW6IK,3,1428000,1426000,1,2553,BOF0F6,8/17/2020 4:02,Đài Loan,448000,3,1149,128
7419,UBLBIR,5RFF1ZZYWVDNC1LUX4EQRY7G1IY8QU9BZ84OJV7KJ369WVSFMSQAI0GMTG,10,1429000,1427000,7,6736,Z0CCBB,7/12/2020 23:11,Nhật Bản,449000,3,3073,86
7420,I3SPMT,GN96SU,9,1430000,1428000,1,4814,UZK5VXB1ZOZA6IVUHZ3HA,1/14/2020 2:51,Đài Loan,450000,3,2857,48
7421,ROVGN0,FX7HWW322Q4KKXNIEAUV7AIC09DOI0O20VVDG4XKJMU9UVQSID30FTGBBNLTGMOW0YGB6JGZVY3,3,1431000,1429000,7,8334,FDJBOY,5/18/2021 1:44,Việt Nam,451000,3,3087,6
7422,721R2S,8O22E3ZFMX23HQ7AEETYZEL0KBKSVWIG0KI0OHZJBXV9XWG7BOMIRQYRPRJEA30SRPJ,8,1432000,1430000,5,8698,FU5LJ4B1A0V,4/4/2020 1:07,Singapore,452000,3,2986,40
7423,84SCDT,NL3BVRR2D2ZWOPW7GEZVVSUAA6O2KMQD1P77F8TLI,9,1433000,1431000,3,455,XDGT1B,9/11/2020 4:22,Trung Quốc,453000,3,2898,117
7424,NRQ48M,SD1M49,12,1434000,1432000,7,7558,SXJNQHTGPBIOC2Y2E4G3,9/7/2020 2:58,Trung Quốc,454000,3,3345,64
7425,JWG47XG1TVYFVY8UC2FR,J18BY2HKK9N6IWW99TGBT50NWHX6WL,7,1435000,1433000,3,4588,ZH5D3S4G470M11EHI8CJHIWSAJUS38WBICIZ4FZA9AE4PKE,1/25/2021 23:46,Việt Nam,455000,3,2304,57
7426,9C9FG64GELLHB0O99SF7QS8Q4DQMPSZH6KN2HUU9MYU037HI23,V0JYLX,16,1436000,1434000,4,7517,I7HYWS,6/20/2020 6:18,Đức,456000,3,1521,94
7427,LYSSTV,CH2KG5HV6N6OXRXHUDMK9QS3QGHV3JRQG,18,1437000,1435000,7,6697,KDF29V,2/16/2020 1:29,Trung Quốc,457000,3,3193,50
7428,DNJIQN,5J4G6T8P18XVGJCTBZSCODXMJHUXBGVV9,2,1438000,1436000,4,1346,KBXNVHMVBPA7YOQ,5/7/2020 15:39,Hàn Quốc,458000,3,1386,127
7429,YFM18G,1DH935,16,1439000,1437000,5,9321,9H6MDVQ1PMVBHM,1/8/2021 1:18,Trung QUốc,459000,3,2579,43
7430,RNBNYVAVRDAF11M3DMDSOM5VQDITQR11,LO298V0VB3JPW3QX8J39O27V33TY92QS3SO2ADAHMI9HBUCA05PUFBGARDNJDMELLVK9E2NMQYVJ,17,1440000,1438000,3,9080,OJQUY1XWUVKZ38PO939ZR4ASC50SLR7N8DS924JY6PJL3N,11/20/2021 1:23,Đức,460000,3,2242,76
7431,9LJBIWRMXJZS1XT,ZLQ47OE7WXHMPY4JZK14TTOZLIQSZSZ7WN2XJ8U6M7NAT1I,6,1441000,1439000,6,470,GNRNVMZWVVC,11/11/2020 21:11,Việt Nam,461000,3,3089,115
7432,Y4N0D6Y3GHMJ,ZQFNOW,18,1442000,1440000,3,9184,UHKSAT,11/25/2021 20:06,Đức,462000,3,2972,108
7433,R6EAEN,8AHTQEL7FBA0MUYIJFVWMA6RPOPAGQUWV5YZRDY90D9HBUGOA74K4G06A87POLLPSMU2I8QN0ZDMHG0XDDW1FMJQ8G8H09AYZJGE,14,1443000,1441000,3,6307,MQL8UN,3/23/2020 7:48,Đài Loan,463000,3,3062,4
7434,N9JJW1BI850YMOG5T996NKVXAI3JDTUMEJGL8L7HXT,G2FMJH1XOS8QAZ5G4ZQO719NOZO4AS4B6NCADNE9T,6,1444000,1442000,1,4772,RIWXJS,2/23/2020 8:55,Hà Lan,464000,3,2934,8
7435,CTROTEU4PXJISGU3LEIED,H58X65OGF3QTFKDBDNO4BVWXCJM45RC6379RA873V0PPYQWAMMQDYMAQWJ6E9KG5TOJBV0X41NRLLGS996TP,7,1445000,1443000,4,254,T8EHMV48FEVFY3GMHUSXZAQS9BZX,10/8/2021 6:14,Đài Loan,465000,3,1376,28
7436,CBYQEF,RAGH70LKIWBA83HY4PKCXAKL6KUKN4TGJ6RMY0S0A1GY5Q3JN88MPXVJXFH00VMYUG0CM47CBA9SHHBAQS4,1,1446000,1444000,4,4640,ATF6RXDSN968N5LMELVVPXI7K1PWDPXNQ25QHEKY4,5/22/2020 9:01,Nhật Bản,466000,3,3388,11
7437,2S2YS5S,CU8OOJQJ6N9DERVL692A4GSAL5NMNM7AR5MX2MHQQW1WJC960,10,1447000,1445000,5,7327,1IRW5UL8R8SO27EVUF3ANP3SK5ZCEQN7T22JKNOYIQA8L5,9/26/2021 10:35,Trung Quốc,467000,3,2854,130
7438,EM40RP,OLZRR7,14,1448000,1446000,3,276,D56BF,6/1/2020 12:45,Trung QUốc,468000,3,1931,85
7439,OZJ7I7,0V0D3C76YHD6HOJSBW76VBW58TIKWIQHAM,4,1449000,1447000,0,7511,FA0M650IRYFYMIK,1/25/2020 14:44,Hàn Quốc,469000,3,2860,51
7440,S1D1AL83AABBX6JS5G84C2F0ZBVU75KDJ,3E2GFOWOB3R6T8C4ETKQBAEBCFMPIHJWWZ4,15,1450000,1448000,7,7012,ZK2VVY,5/18/2020 5:01,Trung Quốc,470000,3,494,30
7441,30D7R8H98TIDTU7,XKKU4H,8,1451000,1449000,0,3115,HC864FX4O3XGPE,7/30/2021 5:13,Nhật Bản,471000,3,812,3
7442,QT5SU,W8G6BAYHOBQ4C161ZPX28K92MXIRJ7GZJQD81A1YME3NV4ROQ906AGU9GIGD8KVSYM94WOOWAA9,18,1452000,1450000,6,4524,41D9JJPG8L,6/26/2021 1:22,Hà Lan,472000,3,316,113
7443,H6S3U4LS3HEMXQWWQJ,Q13MDI,11,1453000,1451000,5,6724,HW2SA,7/5/2021 7:35,Trung QUốc,473000,3,3442,113
7444,QG591K,3ZX6LB,7,1454000,1452000,6,9503,PHH1WL,7/2/2020 22:56,Hà Lan,474000,3,3004,81
