ID_VOUCHER,TENVOUCHER,GIATIEN,GIAKHUYENMAI,DKSUDUNG,DACDIEMNOIBAT,THOIHANSUDUNG,ID_DMN
3635,Upnipex,7368000,1734000,Số lượng voucher có hạn.,Hiểu được cảm xúc của chính mình.,2/12/2021 23:11,25
3636,Barerar,7370000,1735000,Không áp dụng cho chương trình trả góp 0%,Hiểu được cảm xúc của chính mình.,11/1/2021 13:37,25
3637,Supfropewax,7372000,1736000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Tiết kiệm t.gian, công sức trong h.tập",12/13/2020 23:12,25
3638,Uppebistor,7374000,1737000,Khách hàng có thể đặt mua một lần nhiều Voucher,Buffet sáng đẳng cấp quốc tế 5 sao.,4/25/2021 20:59,25
3639,Rejubower,7376000,1738000,Không áp dụng Lễ Tết,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,3/18/2021 9:52,25
3640,Trudimicator,7378000,1739000,Số lượng voucher có hạn.,"Nhân viên trẻ trung,n.nhẹn,n.tình",6/17/2021 13:13,25
3641,Dopwerpover,7380000,1740000,Voucher có giá trị sử dụng đúng 01 lần.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,12/30/2020 14:02,25
3642,Cipkilex,7382000,1741000,Voucher có giá trị sử dụng đúng 01 lần.,"Tiết kiệm t.gian, công sức trong h.tập",8/11/2021 18:37,25
3643,Parrobonax,7384000,1742000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",10/6/2021 3:26,25
3644,Tupbanax,7386000,1743000,Voucher có giá trị sử dụng đúng 01 lần.,"Áp dụng được cho cả nam, nữ",4/8/2021 15:08,25
3645,Parwerepantor,7388000,1744000,Khách hàng có thể đặt mua một lần nhiều Voucher,Voucher áp dụng cho Buffet tối 40 món,4/14/2021 10:54,25
3646,Grobaneficator,7390000,1745000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,"Không gian ấm cúng, thân mật",11/23/2021 18:54,25
3647,Adtumin,7392000,1746000,Sử dụng tối đa 03 voucher/bill t.toán,"Tạo thói quen suy nghĩ,tư duy tích cực",3/1/2021 19:57,25
3648,Dopwerpexax,7394000,1747000,Số lượng voucher có hạn.,Khắc phục các lỗi an ninh mạng.,5/15/2021 9:41,25
3649,Unkilewentor,7396000,1748000,Số lượng voucher có hạn.,Buffet sáng đẳng cấp quốc tế 5 sao.,9/10/2021 12:42,25
3650,Frodimadar,7398000,1749000,Áp dụng cho tất cả các ngày trong tuần,"Nguyên liệu chế biến tươi ngon, sạch sẽ",3/28/2021 4:28,25
3651,Infropupentor,7400000,1750000,Không áp dụng đ.thời với c.trình k.mãi khác,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,7/1/2021 11:06,25
3652,Refropefantor,7402000,1751000,Một lần t.toán có thể áp dụng nhiều Voucher.,Biết cách làm việc với Python.,11/7/2021 0:02,25
3653,Kliwerover,7404000,1752000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",7/18/2021 1:32,25
3654,Dopsipentor,7406000,1753000,Sản phẩm không được áp dụng đổi trả,"Không gian ấm cúng, thân mật",5/27/2021 7:49,25
3655,Upwerpanower,7408000,1754000,Voucher có giá trị sử dụng đúng 01 lần.,Cơ hội hòa mình vào k.cảnh thanh bình,2/6/2021 12:14,25
3656,Tipsipantor,7410000,1755000,Không áp dụng cho chương trình trả góp 0%,Buffet sáng đẳng cấp quốc tế 5 sao.,7/10/2021 5:48,25
3657,Adtinistor,7412000,1756000,Voucher có giá trị sử dụng đúng 01 lần.,"Không gian ấm cúng, thân mật",8/14/2021 21:27,25
3658,Thrutinackover,7414000,1757000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Voucher áp dụng cho Buffet tối 40 món,11/18/2021 5:47,25
3659,Surrobin,7416000,1758000,Áp dụng cho tất cả các ngày trong tuần,"Tạo thói quen suy nghĩ,tư duy tích cực",1/2/2021 0:54,25
3660,Parnipax,7418000,1759000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,Voucher áp dụng cho Buffet tối 40 món,1/24/2021 15:44,25
3661,Surwerpantor,7420000,1760000,Sử dụng tối đa 03 voucher/bill t.toán,Tự g.quyết các bài toán khi l.trình,10/31/2021 20:35,25
3662,Lomvenentor,7422000,1761000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Nhân viên trẻ trung,n.nhẹn,n.tình",2/19/2021 12:54,25
3663,Frohupan,7424000,1762000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,"Không gian ấm cúng, thân mật",10/24/2021 21:59,25
3664,Emquestopan,7426000,1763000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Áp dụng được cho cả nam, nữ",11/29/2021 18:12,25
3665,Thrusipar,7428000,1764000,Voucher có giá trị sử dụng đúng 01 lần.,Hiểu được cảm xúc của chính mình.,4/17/2021 5:43,25
3666,Enddimefistor,7430000,1765000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",8/16/2021 11:36,25
3667,Zeebanor,7432000,1766000,Không áp dụng Lễ Tết,"Nguyên liệu chế biến tươi ngon, sạch sẽ",9/1/2021 4:48,25
3668,Unbanaquicator,7434000,1767000,01 Voucher/01 d.vụ. Không bù tiền,Khắc phục các lỗi an ninh mạng.,10/25/2021 22:25,25
3669,Tipcadistor,7436000,1768000,Không áp dụng đ.thời với c.trình k.mãi khác,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,8/6/2021 17:39,25
3670,Varerover,7438000,1769000,Áp dụng cho tất cả các ngày trong tuần,"Nhân viên trẻ trung,n.nhẹn,n.tình",6/10/2021 7:26,25
3671,Hapmunex,7440000,1770000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Buffet với 70 món nướng và các món ẩm thực N.Bản,1/6/2021 21:51,25
3672,Thrudimonazz,7442000,1771000,Khách hàng có thể đặt mua một lần nhiều Voucher,Miễn phí đón tiễn sân bay 2 chiều.,6/28/2021 0:54,25
3673,Tipcadepover,7444000,1772000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Nhân viên trẻ trung,n.nhẹn,n.tình",12/15/2020 11:44,25
3674,Froeranover,7446000,1773000,Voucher có giá trị sử dụng đúng 01 lần.,"Áp dụng được cho cả nam, nữ",5/3/2021 6:05,25
3675,Unglibedgor,7448000,1774000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,Cơ hội hòa mình vào k.cảnh thanh bình,5/23/2021 23:07,25
3676,Tuppickantor,7450000,1775000,Không áp dụng cho chương trình trả góp 0%,Miễn phí đón tiễn sân bay 2 chiều.,8/10/2021 19:11,25
3677,Emsipex,7452000,1776000,Một lần t.toán có thể áp dụng nhiều Voucher.,Buffet với 70 món nướng và các món ẩm thực N.Bản,4/23/2021 1:37,25
3678,Barquestazz,7454000,1777000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Buffet với 70 món nướng và các món ẩm thực N.Bản,12/21/2020 3:01,25
3679,Klicadower,7456000,1778000,Sử dụng tối đa 03 voucher/bill t.toán,Miễn phí đón tiễn sân bay 2 chiều.,12/30/2020 4:58,25
3680,Klitanax,7458000,1779000,Không áp dụng cho chương trình trả góp 0%,Hiểu được cảm xúc của chính mình.,11/6/2021 10:05,25
3681,Parnipazz,7460000,1780000,Số lượng voucher có hạn.,Hiểu được cảm xúc của chính mình.,3/12/2021 1:38,25
3682,Qwitinilex,7462000,1781000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Tiết kiệm t.gian, công sức trong h.tập",12/30/2021 12:51,25
3683,Parpebollover,7464000,1782000,Sản phẩm không được áp dụng đổi trả,"Tạo thói quen suy nghĩ,tư duy tích cực",12/11/2021 2:00,25
3684,Raprobefazz,7466000,1783000,Sản phẩm không được áp dụng đổi trả,"Nguyên liệu chế biến tươi ngon, sạch sẽ",2/9/2021 6:58,25
3685,Barzapower,7468000,1784000,Số lượng voucher có hạn.,Biết cách làm việc với Python.,3/15/2021 12:10,25
3686,Undimedgicator,7470000,1785000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Tiết kiệm t.gian, công sức trong h.tập",2/22/2021 6:20,25
3687,Parwerefistor,7472000,1786000,Số lượng voucher có hạn.,"Không gian ấm cúng, thân mật",8/9/2021 13:46,25
3688,Grocadanin,7474000,1787000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Biết cách làm việc với Python.,6/5/2021 13:18,25
3689,Adrobollicator,7476000,1788000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Áp dụng được cho cả nam, nữ",9/15/2021 1:34,25
3690,Trucadax,7478000,1789000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,"Nguyên liệu chế biến tươi ngon, sạch sẽ",8/5/2021 17:24,25
3691,Supkilepicator,7480000,1790000,Không áp dụng đ.thời với c.trình k.mãi khác,Tự g.quyết các bài toán khi l.trình,2/17/2021 16:09,25
3692,Tipsipedentor,7482000,1791000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Miễn phí đón tiễn sân bay 2 chiều.,1/25/2021 17:26,25
3693,Tuptumimex,7484000,1792000,Khách hàng có thể đặt mua một lần nhiều Voucher,Tự g.quyết các bài toán khi l.trình,3/24/2021 20:04,25
3694,Winpebicator,7486000,1793000,Sản phẩm không được áp dụng đổi trả,Biết cách làm việc với Python.,1/22/2021 18:08,25
3695,Lomhupan,7488000,1794000,Không có giá trị quy đổi thành tiền.,Buffet sáng đẳng cấp quốc tế 5 sao.,8/16/2021 16:39,25
3696,Surtanepazz,7490000,1795000,01 Voucher/01 d.vụ. Không bù tiền,"Tiết kiệm t.gian, công sức trong h.tập",11/10/2021 1:09,25
3697,Barquestin,7492000,1796000,Sản phẩm không được áp dụng đổi trả,Cơ hội hòa mình vào k.cảnh thanh bình,10/17/2021 20:39,25
3698,Lomerentor,7494000,1797000,Số lượng voucher có hạn.,Buffet với 70 món nướng và các món ẩm thực N.Bản,11/6/2021 9:14,25
3699,Varnipollover,7496000,1798000,Áp dụng cho tất cả các ngày trong tuần,Cơ hội hòa mình vào k.cảnh thanh bình,12/22/2021 9:25,25
3700,Thrurobicator,7498000,1799000,Voucher có giá trị sử dụng đúng 01 lần.,"Tiết kiệm t.gian, công sức trong h.tập",8/28/2021 23:18,25
3701,Varvenover,7500000,1800000,Không có giá trị quy đổi thành tiền.,Biết cách làm việc với Python.,2/22/2021 14:05,25
3702,Tuppickicicator,7502000,1801000,Không áp dụng cho chương trình trả góp 0%,"Không gian ấm cúng, thân mật",5/6/2021 21:33,25
3703,Varwerpedin,7504000,1802000,01 Voucher/01 d.vụ. Không bù tiền,Khắc phục các lỗi an ninh mạng.,10/8/2021 16:03,25
3704,Monjubicator,7506000,1803000,Số lượng voucher có hạn.,"Áp dụng được cho cả nam, nữ",3/3/2021 5:16,25
3705,Uptinackazz,7508000,1804000,Không áp dụng cho chương trình trả góp 0%,"Nhân viên trẻ trung,n.nhẹn,n.tình",2/19/2021 6:37,25
3706,Trutumilistor,7510000,1805000,Áp dụng cho tất cả các ngày trong tuần,Cơ hội hòa mình vào k.cảnh thanh bình,12/4/2020 10:11,25
3707,Ciptaninentor,7512000,1806000,Số lượng voucher có hạn.,Buffet sáng đẳng cấp quốc tế 5 sao.,10/23/2021 12:18,25
3708,Raptumower,7514000,1807000,01 Voucher/01 d.vụ. Không bù tiền,Buffet với 70 món nướng và các món ẩm thực N.Bản,2/14/2021 19:27,25
3709,Thrunipepin,7516000,1808000,Không áp dụng Lễ Tết,Tự g.quyết các bài toán khi l.trình,12/4/2020 8:42,25
3710,Hapglibegistor,7518000,1809000,01 Voucher/01 d.vụ. Không bù tiền,Hiểu được cảm xúc của chính mình.,6/28/2021 17:04,25
3711,Tipsipimor,7520000,1810000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Cơ hội hòa mình vào k.cảnh thanh bình,2/17/2021 4:10,25
3712,Surzapefower,7522000,1811000,Không có giá trị quy đổi thành tiền.,Voucher áp dụng cho Buffet tối 40 món,7/25/2021 18:26,25
3713,Embanistor,7524000,1812000,Số lượng voucher có hạn.,Buffet sáng đẳng cấp quốc tế 5 sao.,10/20/2021 0:48,25
3714,Uptinollover,7526000,1813000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,2/25/2021 14:50,25
3715,Haptinicator,7528000,1814000,01 Voucher/01 d.vụ. Không bù tiền,"Nhân viên trẻ trung,n.nhẹn,n.tình",11/14/2021 14:07,25
3716,Hapquestover,7530000,1815000,Không áp dụng cho chương trình trả góp 0%,Hiểu được cảm xúc của chính mình.,11/1/2021 7:44,25
3717,Emjubin,7532000,1816000,Không có giá trị quy đổi thành tiền.,"Nguyên liệu chế biến tươi ngon, sạch sẽ",3/11/2021 10:54,25
3718,Truglibax,7534000,1817000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,Hiểu được cảm xúc của chính mình.,8/15/2021 15:00,25
3719,Tupvenicator,7536000,1818000,Khách hàng có thể đặt mua một lần nhiều Voucher,Cơ hội hòa mình vào k.cảnh thanh bình,8/17/2021 6:02,25
3720,Froquestar,7538000,1819000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,Voucher áp dụng cho Buffet tối 40 món,1/23/2021 23:23,25
3721,Suppickedgentor,7540000,1820000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Không gian ấm cúng, thân mật",12/7/2020 21:50,25
3722,Kliwerpefar,7542000,1821000,Voucher có giá trị sử dụng đúng 01 lần.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",2/26/2021 15:30,25
3723,Adsapantor,7544000,1822000,Sản phẩm không được áp dụng đổi trả,"Áp dụng được cho cả nam, nữ",1/10/2021 20:50,25
3724,Varpickazz,7546000,1823000,Không áp dụng Lễ Tết,Tự g.quyết các bài toán khi l.trình,12/2/2020 0:14,25
3725,Monsipar,7548000,1824000,01 Voucher/01 d.vụ. Không bù tiền,Miễn phí đón tiễn sân bay 2 chiều.,3/23/2021 15:16,25
3726,Ciptinupor,7550000,1825000,Áp dụng cho tất cả các ngày trong tuần,Cơ hội hòa mình vào k.cảnh thanh bình,12/12/2021 4:26,25
3727,Varsapex,7552000,1826000,Áp dụng cho tất cả các ngày trong tuần,Biết cách làm việc với Python.,3/6/2021 4:49,25
3728,Vardiman,7554000,1827000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Áp dụng được cho cả nam, nữ",11/22/2021 17:36,25
3729,Winmunar,7556000,1828000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,"Tiết kiệm t.gian, công sức trong h.tập",9/16/2021 13:26,25
3730,Unkilar,7558000,1829000,Voucher có giá trị sử dụng đúng 01 lần.,"Tiết kiệm t.gian, công sức trong h.tập",7/13/2021 21:59,25
3731,Varfropex,7560000,1830000,Không có giá trị quy đổi thành tiền.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,10/23/2021 22:32,25
3732,Truwerpefistor,7562000,1831000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Tạo thói quen suy nghĩ,tư duy tích cực",6/16/2021 16:23,25
3733,Zeewerpegax,7564000,1832000,Không áp dụng Lễ Tết,Buffet sáng đẳng cấp quốc tế 5 sao.,12/29/2020 17:36,25
3734,Emnipedicator,7566000,1833000,Voucher có giá trị sử dụng đúng 01 lần.,Biết cách làm việc với Python.,5/3/2021 5:41,25
3735,Haptinor,7568000,1834000,Sản phẩm không được áp dụng đổi trả,Buffet với 70 món nướng và các món ẩm thực N.Bản,8/14/2021 19:59,25
3736,Klierplor,7570000,1835000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Tự g.quyết các bài toán khi l.trình,11/5/2021 4:05,25
3737,Qwisipax,7572000,1836000,Số lượng voucher có hạn.,Hiểu được cảm xúc của chính mình.,2/21/2021 20:48,25
3738,Inwerpegax,7574000,1837000,Sản phẩm không được áp dụng đổi trả,Miễn phí đón tiễn sân bay 2 chiều.,9/9/2021 20:44,25
3739,Tipwerpentor,7576000,1838000,Số lượng voucher có hạn.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,12/21/2021 0:21,25
3740,Barwerpar,7578000,1839000,Số lượng voucher có hạn.,"Áp dụng được cho cả nam, nữ",3/12/2021 1:58,25
3741,Endtinor,7580000,1840000,Khách hàng có thể đặt mua một lần nhiều Voucher,Voucher áp dụng cho Buffet tối 40 món,5/1/2021 18:03,25
3742,Grotumonor,7582000,1841000,Khách hàng có thể đặt mua một lần nhiều Voucher,Voucher áp dụng cho Buffet tối 40 món,5/25/2021 18:18,25
3743,Grodimonax,7584000,1842000,Không có giá trị quy đổi thành tiền.,"Không gian ấm cúng, thân mật",6/2/2021 4:35,117
3744,Tupzapewin,7586000,1843000,Sử dụng tối đa 03 voucher/bill t.toán,Cơ hội hòa mình vào k.cảnh thanh bình,2/17/2021 8:30,117
3745,Ciprobaquazz,7588000,1844000,Số lượng voucher có hạn.,Khắc phục các lỗi an ninh mạng.,5/19/2021 13:13,117
3746,Tuperistor,7590000,1845000,Không áp dụng cho chương trình trả góp 0%,Miễn phí đón tiễn sân bay 2 chiều.,7/25/2021 21:44,117
3747,Adwerpover,7592000,1846000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,"Tạo thói quen suy nghĩ,tư duy tích cực",4/7/2021 16:38,117
3748,Barhupentor,7594000,1847000,01 Voucher/01 d.vụ. Không bù tiền,Tự g.quyết các bài toán khi l.trình,12/28/2020 5:14,117
3749,Dopbananan,7596000,1848000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,Buffet sáng đẳng cấp quốc tế 5 sao.,3/10/2021 4:02,117
3750,Vardudar,7598000,1849000,Sử dụng tối đa 03 voucher/bill t.toán,Tự g.quyết các bài toán khi l.trình,10/15/2021 8:55,117
3751,Kliwerpar,7600000,1850000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",8/1/2021 14:14,117
3752,Repebinantor,7602000,1851000,01 Voucher/01 d.vụ. Không bù tiền,Buffet sáng đẳng cấp quốc tế 5 sao.,2/2/2021 5:38,117
3753,Monfropollax,7604000,1852000,Không áp dụng Lễ Tết,Miễn phí đón tiễn sân bay 2 chiều.,2/20/2021 3:12,117
3754,Cipfropan,7606000,1853000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Nguyên liệu chế biến tươi ngon, sạch sẽ",10/29/2021 10:02,117
3755,Thruwerewicator,7608000,1854000,Không áp dụng đ.thời với c.trình k.mãi khác,Cơ hội hòa mình vào k.cảnh thanh bình,8/22/2021 1:28,117
3756,Grofropicator,7610000,1855000,Sản phẩm không được áp dụng đổi trả,"Áp dụng được cho cả nam, nữ",12/26/2021 22:36,117
3757,Rapwerin,7612000,1856000,Áp dụng cho tất cả các ngày trong tuần,Biết cách làm việc với Python.,3/27/2021 0:43,117
3758,Adcadax,7614000,1857000,Số lượng voucher có hạn.,Voucher áp dụng cho Buffet tối 40 món,10/7/2021 15:48,117
3759,Bardudilex,7616000,1858000,Không áp dụng đ.thời với c.trình k.mãi khác,Biết cách làm việc với Python.,12/10/2021 14:00,117
